Demand_ID,X,Y,Weight
62,13.216640102357468,44.8395592790271,4.339111472430204
63,53.190296886412206,32.39884014377634,6.133689503462269
64,52.420883840389706,28.744360609574738,6.736866199591978
65,25.362707003271844,54.612088181830465,4.228683549256788
66,73.49942847604791,99.76346820977926,5.616579500532167
67,79.59944443082048,3.7930673749752675,2.9989229770056998
68,55.72409966581085,16.34736770386117,4.888024553817364
69,52.82115715110329,82.71936004788596,3.6081011259135662
70,73.83344456855258,73.9825512551226,6.553568222932932
71,69.19232904822246,95.82643347738355,8.466392804098891
72,22.163329400603658,5.248885274429249,7.2572807984279715
73,51.576887843155376,26.910627695573673,2.8396482450434526
74,6.217360638491664,82.01168864711936,3.801085597231127
75,41.25991348658303,13.736935921523873,6.017626016252059
76,91.11602010464595,65.35390159426885,2.9442146232458373
77,81.56062353268403,61.053882176791774,9.073916898520608
78,72.43977227290205,12.75105196288865,9.12029820554595
79,71.00067945534734,40.83488537755213,7.057412224085344
80,86.93704280027954,23.302331765280492,7.895060146140136
81,61.91897711909032,46.12245863504752,6.505479581626946
82,67.41728936438862,10.163267057929716,4.827869605248642
83,96.61554421593341,5.740830223747906,8.839182259432206
84,88.83271165382659,25.327908848869775,6.966395050977498
85,2.339634977331484,89.1632017089055,3.5220314518725178
86,36.237067070517234,92.01867699788755,3.7306314893458508
87,86.90040090245684,51.203886488493076,5.2112623882566895
88,50.790967140981856,52.36944349422272,2.0508795288491966
89,1.8976890423596071,11.717918645067716,4.377352570306514
90,15.882211009368719,2.874190780281527,9.850724261987793
91,2.0588338586325916,11.237712475221795,8.704792510123696
92,34.03623869118273,20.879768942111355,8.115059158967972
93,90.7017623450446,66.52419752763954,7.640119339767592
94,6.963533825065338,21.927720159477815,7.994482085107635
95,90.33785750896276,9.362268466949796,9.723195380192221
96,92.30824327114267,9.594079313221314,9.582948862655075
97,16.708193225137002,42.048258807938346,2.1832329273108924
98,43.93996693643361,8.979696934539906,9.652994726185957
99,0.90632757921979,80.45006898570908,4.843784186468101
100,55.24961750136088,59.06755440061975,5.763979789096551
101,82.62507804746751,51.3730531521151,3.6302838244337
102,40.63293135830077,86.75098047677587,6.016886253795638
103,47.87475293649853,43.04972580338139,3.8881640637345187
104,0.022973129664194403,22.726368856151492,9.247689213321735
105,98.25273965425171,62.751633774549006,1.6279644081232236
106,26.881160185831543,12.527142741915442,9.397267544102947
107,41.04181644962473,81.76835945749087,9.651326728653816
108,59.09885328460941,82.37370165839492,6.930038881473109
109,74.41349658202736,37.83235102487528,2.9362655006583127
110,85.20718941095564,86.31485831578549,3.0729682098868887
111,44.8344487906268,3.7847914472767474,4.261581224460749
112,38.56459015363755,19.392142276523373,9.718949214797325
113,7.740289964553138,61.93268877891182,8.337696470355802
114,6.286747532123749,80.88201075769015,8.47492635941173
115,70.99945380313946,54.1161287953617,7.116152961717288
116,88.591349852881,73.06553926049149,1.8759303195016601
117,61.81936627317503,54.89037859374991,2.7604141192137783
118,77.78739890769214,76.63931469060998,4.5545499570965475
119,13.789012341415463,59.87077928467378,6.539547857317266
120,9.260754677371953,20.964144697619737,3.9664655344239454
121,5.164274298241988,30.537295214962825,5.189555172304787
122,11.981766825003193,0.510218622215175,4.391798730189427
123,95.58741358088928,43.24155139417692,5.3919434951226135
124,13.13479372386277,7.508411360457556,6.681290753588766
125,78.24761220269737,80.41377185162125,8.184533922794559
126,10.076452645934253,9.891634497361556,6.000216516680297
127,55.43738962692652,68.96252451284616,4.432174483125522
128,48.42688823315277,61.19916510471243,5.9385880458219065
129,45.49537954619988,88.30751937455034,2.742515415790213
130,61.98773374393664,99.48716408300315,6.2645626444587545
131,54.276551913270495,85.27821417997265,3.807752380773563
132,80.96312760252316,58.69784484445497,9.604861402634821
133,69.92196183978976,0.004001957225974184,4.450410740631039
134,11.175258040021085,51.78311774917164,5.015758665159835
135,21.112374596209794,14.152238281289641,8.036082208546091
136,31.510868996673448,39.87099684506439,6.966195547262545
137,60.93876584251912,56.43127570367095,5.306701857867691
138,45.05906661564016,61.153614746789444,9.533916321325927
139,3.739268523056749,84.92100403337619,8.99765135697017
140,13.518692870921246,60.66317696873528,4.148504190398673
141,82.42118905396961,26.780580492195604,5.424018303089269
142,21.263192433118526,77.2680010959818,1.4459460990813837
143,53.325304250575364,71.50193932455515,4.647094487795883
144,76.60236043823349,1.6088504994371644,7.417392908326832
145,70.29389582726274,36.24701619025165,6.494145639543829
146,72.25675479128641,77.17154796166463,6.931704081463002
147,47.49352463686402,37.651401798275344,1.2894605553214378
148,10.897090848152047,27.82513738002379,3.197611414661956
149,69.56367505392964,6.117936646125033,4.233290596775278
